tweet_id,favorite_count,retweet_count,followers_count
688179443353796608,2073,564,8912772
688116655151435777,2747,746,8912772
688064179421470721,1688,351,8912772
687841446767013888,5319,2419,8912772
687826841265172480,2671,1085,8912772
687818504314159109,2412,922,8912772
687807801670897665,2317,691,8912772
687732144991551489,1708,641,8912772
687704180304273409,2369,813,8912772
687664829264453632,1884,491,8912772
687494652870668288,1844,556,8912772
687480748861947905,1562,232,8912772
687476254459715584,1926,516,8912772
687460506001633280,2003,529,8912772
687399393394311168,1841,598,8912772
687317306314240000,19559,8860,8912772
687312378585812992,4240,1835,8912772
687127927494963200,5275,2193,8912772
687124485711986689,2120,490,8912772
687109925361856513,5640,2373,8912772
687102708889812993,2282,937,8912772
687096057537363968,2173,587,8912772
686947101016735744,8387,3084,8912772
686760001961103360,3417,1337,8912772
686749460672679938,3384,1406,8912772
686730991906516992,4024,1159,8912772
686683045143953408,2748,775,8912772
686618349602762752,3590,1315,8912772
686606069955735556,1835,526,8912772
686394059078897668,1689,667,8912772
686386521809772549,3170,852,8912772
686377065986265092,2144,549,8912772
686358356425093120,2118,639,8912772
686286779679375361,3904,1612,8912772
686050296934563840,2158,704,8912772
686035780142297088,1113,112,8912772
686034024800862208,2983,1103,8912772
686007916130873345,2415,398,8912772
686003207160610816,1779,599,8912772
685973236358713344,2036,504,8912772
685943807276412928,1584,572,8912772
685906723014619143,7277,2763,8912772
685681090388975616,1977,118,8912772
685667379192414208,2293,545,8912772
685663452032069632,3138,1409,8912772
685641971164143616,2840,748,8912772
685547936038666240,31965,15028,8912772
685532292383666176,2934,1113,8912772
685325112850124800,9156,3823,8912772
685321586178670592,2564,604,8912772
685315239903100929,3196,1005,8912772
685307451701334016,2015,421,8912772
685268753634967552,3011,1159,8912772
685198997565345792,2269,647,8912772
685169283572338688,3991,1385,8912772
684969860808454144,2323,355,8912772
684959798585110529,6616,3020,8912772
684940049151070208,3117,1005,8912772
684926975086034944,3386,447,8912772
684914660081053696,3395,1404,8912772
684902183876321280,1807,508,8912772
684880619965411328,2025,776,8912772
684830982659280897,34023,20924,8912772
684800227459624960,2648,971,8912772
684594889858887680,8637,3385,8912772
684588130326986752,3987,1364,8912772
684567543613382656,2924,1167,8912772
684538444857667585,2575,915,8912772
684481074559381504,3769,1132,8912772
684460069371654144,1917,540,8912772
684241637099323392,7875,3149,8912772
684225744407494656,1201,198,8912772
684222868335505415,3719,1312,8912772
684200372118904832,2090,1002,8912772
684195085588783105,1850,489,8912772
684188786104872960,3395,1126,8912772
684177701129875456,1958,640,8912772
684147889187209216,2912,1468,8912772
684122891630342144,1948,452,8912772
684097758874210310,3985,1385,8912772
683857920510050305,3696,1080,8912772
683852578183077888,1886,333,8912772
683849932751646720,2540,917,8912772
683834909291606017,2553,1077,8912772
683828599284170753,2715,1022,8912772
683773439333797890,3248,1295,8912772
683742671509258241,6277,3187,8912772
683515932363329536,7110,2780,8912772
683498322573824003,3083,934,8912772
683481228088049664,2592,966,8912772
683462770029932544,2356,649,8912772
683449695444799489,3762,1556,8912772
683391852557561860,7428,2318,8912772
683357973142474752,2808,883,8912772
683142553609318400,2787,1003,8912772
683111407806746624,3298,878,8913400
683098815881154561,2110,633,8912772
683078886620553216,1943,546,8912772
683030066213818368,2103,719,8912772
682962037429899265,35643,15843,8912772
682808988178739200,1726,161,8912772
682788441537560576,2400,1070,8912772
682750546109968385,1476,419,8912772
682697186228989953,1277,348,8912772
682662431982772225,2962,1038,8912772
682638830361513985,2010,572,8912772
682429480204398592,3337,1110,8912772
682406705142087680,7343,1686,8912772
682393905736888321,2167,639,8912772
682389078323662849,1615,449,8912772
682303737705140231,2961,939,8912772
682259524040966145,4009,1147,8912773
682242692827447297,3129,1106,8912773
682088079302213632,17664,9487,8912773
682059653698686977,4792,1610,8912773
682047327939461121,3096,904,8912773
682032003584274432,6384,1915,8912773
682003177596559360,3023,1457,8912773
681981167097122816,2726,997,8912773
681891461017812993,2391,783,8912773
681694085539872773,12433,3908,8912773
681679526984871937,1709,424,8912773
681654059175129088,2562,877,8912773
681610798867845120,1838,446,8912773
681579835668455424,3434,1252,8912773
681523177663676416,13840,5536,8912773
681340665377193984,1593,267,8912773
681339448655802368,9010,3939,8912773
681320187870711809,2559,712,8912773
681302363064414209,3805,1745,8912773
681297372102656000,3113,913,8912773
681281657291280384,3138,1059,8912773
681261549936340994,1413,258,8912773
681242418453299201,1439,507,8912773
681231109724700672,2335,465,8912773
681193455364796417,3575,1418,8912773
680970795137544192,2341,629,8912773
680959110691590145,4445,1933,8912773
680940246314430465,3088,1001,8912773
680934982542561280,2027,419,8912773
680913438424612864,2335,596,8912773
680889648562991104,1708,353,8912773
680836378243002368,3352,1264,8912773
680805554198020098,2087,642,8912773
680801747103793152,2309,791,8912773
680798457301471234,2759,994,8912773
680609293079592961,2544,670,8912773
680583894916304897,3505,1276,8912773
680497766108381184,4101,1833,8912773
680494726643068929,1672,468,8912773
680473011644985345,2467,725,8912773
680440374763077632,1406,482,8912773
680221482581123072,1430,283,8912773
680206703334408192,2739,1116,8912773
680191257256136705,2078,478,8912773
680176173301628928,3772,1478,8912773
680161097740095489,2248,707,8912773
680145970311643136,3489,1678,8912773
680130881361686529,2226,903,8912773
680115823365742593,2641,866,8912773
680100725817409536,3478,1317,8912773
680085611152338944,12415,8639,8912773
680070545539371008,2499,821,8912773
679877062409191424,1922,625,8912773
679872969355714560,2129,642,8912773
679862121895714818,2381,593,8912773
679854723806179328,2760,1176,8912773
679844490799091713,2290,728,8912773
679828447187857408,35041,13451,8912773
679777920601223168,3013,1052,8912773
679736210798047232,2023,757,8912773
679729593985699840,2096,794,8912773
679722016581222400,1612,451,8912773
679530280114372609,4620,1996,8912773
679527802031484928,2552,692,8912773
679511351870550016,3252,1213,8912773
679503373272485890,3069,1408,8912773
679475951516934144,2023,616,8912773
679462823135686656,30435,17990,8912773
679405845277462528,2289,1149,8912773
679158373988876288,20528,7694,8912773
679148763231985668,2687,986,8912773
679132435750195208,2882,1108,8912773
679111216690831360,5764,2473,8912773
679062614270468097,16341,7704,8912773
679047485189439488,2168,632,8912773
679001094530465792,2740,1168,8912773
678991772295516161,2202,1101,8912773
678969228704284672,1580,435,8912773
678800283649069056,2474,859,8912773
678798276842360832,3331,1100,8912773
678774928607469569,2708,862,8912773
678767140346941444,3395,1299,8912773
678764513869611008,1576,445,8912773
678755239630127104,6819,3124,8912773
678740035362037760,3606,1584,8912773
678708137298427904,5385,2316,8912773
678675843183484930,2751,1395,8912773
678643457146150913,1974,384,8912773
678446151570427904,3853,1460,8912773
678424312106393600,5259,2428,8912773
678410210315247616,4039,1717,8912773
678399652199309312,77150,30388,8912773
678396796259975168,1537,394,8912773
678389028614488064,1791,402,8912773
678380236862578688,2338,865,8912773
678341075375947776,1663,510,8912773
678334497360859136,1246,237,8912773
678278586130948096,10988,5821,8912773
678255464182861824,1527,348,8912773
678023323247357953,1835,360,8912773
678021115718029313,13077,6025,8912773
677961670166224897,3286,1607,8912773
677918531514703872,1285,387,8912773
677895101218201600,4617,1972,8912773
677716515794329600,2918,934,8912773
677700003327029250,3253,1378,8912773
677698403548192770,1182,305,8912773
677687604918272002,2395,802,8912773
677673981332312066,3187,1429,8912773
677662372920729601,1866,901,8912773
677644091929329666,1782,766,8912773
677573743309385728,2045,668,8912773
677565715327688705,1251,437,8912773
677557565589463040,2354,1101,8912773
677547928504967168,6648,3497,8912773
677530072887205888,1025,217,8912773
677335745548390400,2916,1670,8912773
677334615166730240,1286,270,8912773
677331501395156992,1040,224,8912773
677328882937298944,3504,1433,8912773
677314812125323265,1580,509,8912773
677301033169788928,1179,383,8912773
677269281705472000,1891,674,8912773
677228873407442944,3405,1561,8912773
677187300187611136,2613,867,8912773
676975532580409345,2649,1015,8912778
676957860086095872,2143,771,8912778
676949632774234114,1251,375,8912778
676948236477857792,2061,816,8912778
676946864479084545,1662,347,8912778
676942428000112642,1979,711,8912778
676936541936185344,12198,4711,8912778
676916996760600576,2840,1721,8912778
676897532954456065,2151,689,8912778
676864501615042560,1994,668,8912778
676821958043033607,21894,14742,8912778
676819651066732545,1743,632,8912778
676811746707918848,1368,407,8912778
676776431406465024,4780,1926,8912778
676617503762681856,2750,907,8912778
676613908052996102,1036,190,8912778
676606785097199616,1816,412,8912778
676603393314578432,1108,362,8912778
676593408224403456,4370,2047,8912778
676590572941893632,877,116,8912778
676588346097852417,2203,742,8912778
676582956622721024,1137,261,8912778
676575501977128964,2459,1062,8912778
676533798876651520,1795,521,8912778
676496375194980353,1452,504,8912778
676470639084101634,11110,4439,8912778
676440007570247681,1653,623,8912778
676430933382295552,1338,321,8912778
676263575653122048,1994,511,8912778
676237365392908289,1151,267,8912778
676219687039057920,73085,29394,8912778
676215927814406144,1655,544,8912778
676191832485810177,2169,981,8912778
676146341966438401,1834,630,8912778
676121918416756736,2062,1100,8913406
676101918813499392,2708,1113,8912778
676098748976615425,2854,1339,8912778
676089483918516224,1246,415,8912778
675898130735476737,1530,536,8912778
675891555769696257,2022,810,8912778
675888385639251968,2268,902,8912778
675878199931371520,3970,1319,8912778
675870721063669760,1552,531,8912778
675853064436391936,2560,1208,8912778
675849018447167488,901,133,8912778
675845657354215424,2154,828,8912778
675822767435051008,1446,509,8912778
675820929667219457,998,223,8912778
675798442703122432,9750,3239,8912778
675781562965868544,1542,443,8912778
675740360753160193,1113,319,8912778
675710890956750848,1788,768,8912778
675707330206547968,1879,641,8912778
675706639471788032,618,88,8912778
675534494439489536,1744,387,8912778
675531475945709568,1120,360,8912778
675522403582218240,986,271,8912778
675517828909424640,1229,439,8912778
675501075957489664,16311,5516,8912778
675497103322386432,2980,1215,8912778
675489971617296384,1223,562,8912778
675483430902214656,1754,920,8912778
675432746517426176,1445,539,8912778
675372240448454658,1604,489,8912778
675362609739206656,1001,214,8912778
675354435921575936,30834,15759,8912778
675349384339542016,3731,2139,8912778
675334060156301312,2626,1211,8912778
675166823650848770,3363,1488,8912778
675153376133427200,5913,2417,8912778
675149409102012420,3534,1595,8912778
675147105808306176,892,218,8912778
675146535592706048,1112,276,8912778
675145476954566656,2028,842,8912778
675135153782571009,1233,445,8912778
675113801096802304,1841,738,8912778
675111688094527488,904,234,8912778
675109292475830276,2660,1056,8912778
675047298674663426,999,300,8912778
675015141583413248,2551,1107,8912778
675006312288268288,922,209,8912778
675003128568291329,1481,435,8912778
674999807681908736,2124,1037,8912778
674805413498527744,808,337,8912778
674800520222154752,2850,800,8912778
674793399141146624,2372,1023,8912778
674790488185167872,1037,235,8912778
674788554665512960,763,195,8912778
674781762103414784,1900,1119,8912778
674774481756377088,1041,441,8912778
674767892831932416,1714,728,8912778
674764817387900928,747,221,8912778
674754018082705410,1289,411,8912778
674752233200820224,1375,434,8912778
674743008475090944,1315,510,8912778
674742531037511680,456,49,8912778
674739953134403584,1038,362,8912778
674737130913071104,608,81,8912778
674690135443775488,1084,443,8912778
674670581682434048,1522,609,8912778
674664755118911488,860,227,8912778
674646392044941312,1359,456,8912778
674644256330530816,981,254,8912778
674638615994089473,1597,547,8912778
674632714662858753,1415,538,8912778
674606911342424069,885,93,8912778
674468880899788800,5899,1897,8912778
674447403907457024,1006,336,8912778
674436901579923456,1046,363,8912778
674422304705744896,1348,500,8912778
674416750885273600,651,129,8912778
674410619106390016,1137,433,8912778
674394782723014656,1429,528,8912778
674372068062928900,804,299,8912778
674330906434379776,538,71,8912778
674318007229923329,1332,483,8912778
674307341513269249,10738,6485,8912778
674291837063053312,13847,5465,8912778
674271431610523648,1469,683,8912778
674269164442398721,862,213,8912778
674265582246694913,1538,785,8912778
674262580978937856,1241,420,8912778
674255168825880576,1379,506,8912778
674082852460433408,716,154,8912778
674075285688614912,936,263,8912778
674063288070742018,6009,2033,8912778
674053186244734976,3108,1204,8912778
674051556661161984,1373,459,8912778
674045139690631169,1326,598,8912778
674042553264685056,681,118,8912778
674038233588723717,1041,393,8912778
674036086168010753,808,192,8912778
674024893172875264,1674,1143,8912778
674019345211760640,1064,285,8912778
674014384960745472,1471,597,8912778
674008982932058114,1129,332,8912778
673956914389192708,1846,895,8912778
673919437611909120,1106,349,8912778
673906403526995968,2990,1532,8912778
673887867907739649,886,238,8912778
673716320723169284,2909,702,8912778
673715861853720576,3327,1921,8912778
673711475735838725,981,280,8912778
673709992831262724,790,245,8912778
673708611235921920,1014,267,8912778
673707060090052608,1039,363,8912778
673705679337693185,1188,382,8912778
673700254269775872,1349,530,8912778
673697980713705472,3726,1818,8912778
673689733134946305,1640,605,8912778
673688752737402881,1182,461,8912778
673686845050527744,1350,404,8912778
673680198160809984,1290,434,8913406
673662677122719744,1184,344,8912778
673656262056419329,680,220,8912779
673636718965334016,1037,336,8912779
673612854080196609,1505,671,8912779
673583129559498752,1125,334,8912779
673580926094458881,782,254,8912779
673576835670777856,1300,523,8912779
673363615379013632,971,282,8912779
673359818736984064,1356,625,8912780
673355879178194945,1415,532,8912780
673352124999274496,1573,506,8912780
673350198937153538,715,194,8912780
673345638550134785,2357,1172,8912780
673343217010679808,915,249,8912780
673342308415348736,1197,533,8912780
673320132811366400,12650,7298,8912780
673317986296586240,829,235,8912780
673295268553605120,7068,2933,8912780
673270968295534593,1013,335,8912780
673240798075449344,1343,662,8912780
673213039743795200,2092,776,8912780
673148804208660480,1598,582,8912780
672997845381865473,1857,665,8912780
672995267319328768,890,269,8912780
672988786805112832,921,267,8912780
672984142909456390,1185,506,8912780
672980819271634944,1707,941,8912780
672975131468300288,1573,837,8912780
672970152493887488,889,330,8912780
672968025906282496,1249,500,8912780
672964561327235073,1339,600,8912780
672902681409806336,1285,460,8912780
672898206762672129,851,393,8912780
672884426393653248,1443,784,8912780
672877615439593473,970,328,8912780
672834301050937345,1234,531,8912780
672828477930868736,1178,456,8912780
672640509974827008,921,294,8912780
672622327801233409,1211,450,8912780
672614745925664768,1150,540,8912780
672609152938721280,1039,360,8912780
672604026190569472,1037,370,8912780
672594978741354496,1246,569,8912780
672591762242805761,896,308,8912780
672591271085670400,674,174,8912780
672538107540070400,961,339,8912780
672523490734551040,589,155,8913408
672488522314567680,1047,403,8912780
672482722825261057,1059,552,8912780
672481316919734272,677,120,8912780
672475084225949696,1363,650,8912780
672466075045466113,1273,490,8912780
672272411274932228,6040,3116,8912780
672267570918129665,1392,569,8912780
672264251789176834,1063,309,8912780
672256522047614977,2651,1419,8912780
672254177670729728,1348,691,8912780
672248013293752320,1626,555,8912780
672245253877968896,640,142,8912780
672239279297454080,842,301,8912780
672231046314901505,1706,934,8912780
672222792075620352,741,193,8912780
672205392827572224,2115,1060,8912780
672169685991993344,961,340,8912780
672160042234327040,826,332,8912780
672139350159835138,1636,645,8912780
672125275208069120,2247,1064,8912780
672095186491711488,931,340,8912780
672082170312290304,888,339,8912780
672068090318987265,1209,472,8912780
671896809300709376,7998,3878,8912780
671891728106971137,1235,524,8912780
671882082306625538,3264,1291,8912780
671879137494245376,1326,613,8912780
671874878652489728,1183,513,8912780
671866342182637568,1056,453,8912780
671855973984772097,847,403,8912780
671789708968640512,6641,3210,8912780
671768281401958400,1122,458,8912780
671763349865160704,1573,836,8912780
671744970634719232,1272,710,8912780
671743150407421952,707,222,8912780
671735591348891648,1355,699,8912780
671729906628341761,7972,4025,8912780
671561002136281088,11992,6711,8912780
671550332464455680,850,194,8912780
671547767500775424,1263,544,8912780
671544874165002241,1839,966,8912780
671542985629241344,1025,524,8912780
671538301157904385,875,355,8912780
671536543010570240,1106,372,8912780
671533943490011136,961,536,8912780
671528761649688577,787,239,8912780
671520732782923777,1310,490,8912780
671518598289059840,887,272,8912780
671511350426865664,1490,649,8912780
671504605491109889,6546,3309,8912781
671497587707535361,864,417,8912781
671488513339211776,938,441,8912781
671486386088865792,543,182,8912781
671485057807351808,716,216,8912781
671390180817915904,1348,689,8912781
671362598324076544,1036,273,8912781
671357843010908160,375,145,8912781
671355857343524864,453,112,8912781
671347597085433856,891,394,8912781
671186162933985280,684,191,8912781
671182547775299584,1043,311,8912781
671166507850801152,815,314,8912781
671163268581498880,1542,1021,8912781
671159727754231808,337,74,8912781
671154572044468225,660,205,8912781
671151324042559489,619,139,8912781
671147085991960577,621,200,8912781
671141549288370177,1084,605,8912781
671138694582165504,860,371,8912781
671134062904504320,693,176,8912781
671122204919246848,3254,2325,8912781
671115716440031232,1281,719,8912781
671109016219725825,1070,403,8912781
670995969505435648,1035,266,8912781
670842764863651840,23142,8047,8912781
670840546554966016,546,179,8912781
670838202509447168,1042,642,8912781
670833812859932673,408,113,8912781
670832455012716544,683,198,8912781
670826280409919488,5156,3757,8912781
670823764196741120,726,173,8912781
670822709593571328,566,89,8912781
670815497391357952,2964,1423,8912781
670811965569282048,1059,248,8912781
670807719151067136,1090,453,8912781
670804601705242624,1835,886,8912781
670803562457407488,320,83,8912781
670797304698376195,690,216,8912781
670792680469889025,776,256,8912781
670789397210615808,620,222,8912781
670786190031921152,557,183,8912781
670783437142401025,777,352,8912781
670782429121134593,1435,710,8912781
670780561024270336,744,267,8912781
670778058496974848,312,69,8912781
670764103623966721,1015,391,8912781
670755717859713024,411,98,8912781
670733412878163972,900,473,8912781
670727704916926465,785,329,8912781
670717338665226240,1115,445,8912781
670704688707301377,726,344,8912781
670691627984359425,553,223,8912781
670679630144274432,705,259,8912781
670676092097810432,230,38,8912781
670668383499735048,10007,4613,8912781
670474236058800128,1418,684,8912781
670468609693655041,335,82,8912781
670465786746662913,911,505,8912781
670452855871037440,514,189,8912781
670449342516494336,1129,597,8912781
670444955656130560,6323,1838,8912781
670442337873600512,607,186,8912781
670435821946826752,994,476,8912781
670434127938719744,1331,598,8912781
670433248821026816,312,103,8912781
670428280563085312,1303,570,8912781
670427002554466305,490,148,8912781
670421925039075328,1227,590,8912781
670420569653809152,578,290,8912781
670417414769758208,538,302,8912781
670411370698022913,1888,821,8912781
670408998013820928,520,202,8912781
670403879788544000,402,141,8912781
670385711116361728,529,189,8912781
670374371102445568,702,249,8912781
670361874861563904,309,60,8912781
670338931251150849,401,101,8912781
670319130621435904,3652,1128,8912781
670303360680108032,409,121,8912781
670290420111441920,652,266,8912781
670093938074779648,964,306,8912781
670086499208155136,656,231,8912781
670079681849372674,2076,1131,8912781
670073503555706880,1462,728,8912781
670069087419133954,585,220,8912781
670061506722140161,709,308,8912781
670055038660800512,623,301,8912781
670046952931721218,607,159,8912781
670040295598354432,706,104,8912781
670037189829525505,555,255,8912781
670003130994700288,312,84,8912781
669993076832759809,304,75,8912781
669972011175813120,413,142,8912781
669970042633789440,283,51,8912781
669942763794931712,470,145,8912781
669926384437997569,353,89,8912781
669923323644657664,219,53,8912781
669753178989142016,748,367,8912781
669749430875258880,242,60,8912781
669684865554620416,474,82,8912781
669683899023405056,352,101,8912781
669682095984410625,329,125,8912781
669680153564442624,627,266,8912781
669661792646373376,758,395,8912781
669625907762618368,3292,1673,8912781
669603084620980224,894,336,8912781
669597912108789760,482,140,8912781
669583744538451968,1394,857,8912781
669573570759163904,407,129,8912781
669571471778410496,1489,938,8912781
669567591774625800,220,48,8912781
669564461267722241,368,112,8912781
669393256313184256,336,69,8912781
669375718304980992,1235,671,8912781
669371483794317312,459,165,8912781
669367896104181761,426,140,8912781
669363888236994561,583,211,8912781
669359674819481600,346,112,8912781
669354382627049472,2526,1179,8912781
669353438988365824,588,240,8912781
669351434509529089,403,168,8912781
669328503091937280,955,385,8912781
669327207240699904,537,113,8912781
669324657376567296,461,192,8912781
669216679721873412,1115,377,8912781
669214165781868544,408,149,8912781
669203728096960512,942,433,8912781
669037058363662336,612,287,8912781
669015743032369152,693,346,8912781
669006782128353280,542,225,8912781
669000397445533696,19590,5884,8912781
668994913074286592,413,208,8912781
668992363537309700,699,314,8912781
668989615043424256,630,306,8912781
668988183816871936,844,426,8912781
668986018524233728,514,151,8912781
668981893510119424,501,277,8912781
668979806671884288,746,323,8912781
668975677807423489,1220,537,8912781
668967877119254528,134,21,8912781
668960084974809088,658,225,8912781
668955713004314625,257,65,8912781
668932921458302977,243,53,8912781
668902994700836864,298,92,8912781
668892474547511297,374,136,8912781
668872652652679168,494,279,8912781
668852170888998912,423,148,8912781
668826086256599040,404,124,8912781
668815180734689280,521,241,8912781
668779399630725120,671,343,8912781
668655139528511488,488,201,8912781
668645506898350081,811,488,8912781
668643542311546881,811,479,8912781
668641109086707712,993,497,8912781
668636665813057536,966,458,8912781
668633411083464705,2612,1473,8912781
668631377374486528,658,293,8912781
668627278264475648,289,100,8912782
668625577880875008,354,120,8912782
668623201287675904,1323,691,8912782
668620235289837568,185,37,8912782
668614819948453888,577,295,8912782
668587383441514497,1561,985,8912782
668567822092664832,223,49,8912782
668544745690562560,478,212,8912782
668542336805281792,423,194,8912782
668537837512433665,235,65,8912782
668528771708952576,434,204,8912782
668507509523615744,303,95,8912782
668496999348633600,379,120,8912782
668484198282485761,393,216,8912782
668480044826800133,426,133,8912782
668466899341221888,830,469,8912782
668297328638447616,583,274,8912782
668291999406125056,228,29,8912782
668286279830867968,471,126,8912782
668274247790391296,767,214,8912782
668268907921326080,515,214,8912782
668256321989451776,1207,547,8912782
668248472370458624,891,436,8912782
668237644992782336,5774,2612,8912782
668226093875376128,273,93,8912782
668221241640230912,481,182,8912782
668204964695683073,523,182,8912782
668190681446379520,606,185,8912782
668171859951755264,453,173,8912782
668154635664932864,464,287,8912782
668142349051129856,541,258,8912782
668113020489474048,623,217,8912782
667937095915278337,1161,735,8912782
667924896115245057,277,99,8912782
667915453470232577,196,51,8912782
667911425562669056,453,267,8912782
667902449697558528,804,351,8912782
667886921285246976,1739,987,8912782
667885044254572545,771,431,8912782
667878741721415682,371,108,8912782
667873844930215936,583,375,8912782
667866724293877760,2845,956,8912782
667861340749471744,229,74,8912782
667832474953625600,272,56,8912782
667806454573760512,987,451,8912782
667801013445750784,305,87,8912782
667793409583771648,650,308,8912782
667782464991965184,386,227,8912782
667773195014021121,216,48,8912782
667766675769573376,407,201,8912782
667728196545200128,355,143,8912782
667724302356258817,446,292,8912782
667550904950915073,0,31,8912782
667550882905632768,0,27,8912782
667549055577362432,5372,2075,8912782
667546741521195010,316,115,8912782
667544320556335104,801,489,8912782
667538891197542400,191,60,8912782
667534815156183040,763,484,8912782
667530908589760512,434,218,8912782
667524857454854144,1586,1034,8912782
667517642048163840,345,177,8912782
667509364010450944,6349,1964,8912782
667502640335572993,505,200,8912782
667495797102141441,486,244,8912782
667491009379606528,483,207,8912782
667470559035432960,235,89,8912782
667455448082227200,179,56,8912782
667453023279554560,291,81,8912782
667443425659232256,723,533,8912782
667437278097252352,418,216,8912782
667435689202614272,285,79,8912782
667405339315146752,432,206,8912782
667393430834667520,178,51,8912782
667369227918143488,338,151,8912782
667211855547486208,451,221,8912782
667200525029539841,571,240,8912782
667192066997374976,355,90,8912782
667188689915760640,692,364,8912782
667182792070062081,13291,5642,8912782
667177989038297088,178,50,8912782
667176164155375616,567,418,8912782
667174963120574464,230,72,8912782
667171260800061440,202,77,8912782
667165590075940865,2495,1032,8912782
667160273090932737,236,56,8912782
667152164079423490,44382,15462,8912782
667138269671505920,4251,1998,8912782
667119796878725120,307,121,8912782
667090893657276420,312,115,8912783
667073648344346624,375,109,8912783
667070482143944705,77,13,8912783
667065535570550784,157,41,8912783
667062181243039745,204,47,8912783
667044094246576128,174,44,8912783
667012601033924608,420,201,8912783
666996132027977728,225,81,8912783
666983947667116034,2366,896,8912783
666837028449972224,750,506,8912783
666835007768551424,195,72,8912783
666826780179869698,237,83,8912783
666817836334096384,471,230,8912783
666804364988780544,216,84,8912783
666786068205871104,698,441,8912783
666781792255496192,358,175,8912783
666776908487630848,321,156,8912783
666739327293083650,220,60,8912783
666701168228331520,395,195,8912783
666691418707132416,170,44,8912783
666649482315059201,1034,568,8912783
666644823164719104,219,73,8912783
666454714377183233,474,196,8912783
666447344410484738,94,18,8912783
666437273139982337,112,42,8912783
666435652385423360,150,45,8912783
666430724426358785,290,173,8912783
666428276349472768,150,73,8913411
666421158376562688,293,100,8912784
666418789513326592,111,41,8912784
666411507551481857,397,286,8912784
666407126856765440,98,31,8912784
666396247373291520,155,73,8912784
666373753744588802,169,78,8912784
666362758909284353,702,502,8912784
666353288456101888,193,64,8912784
666345417576210432,267,128,8912784
666337882303524864,179,81,8912784
666293911632134144,450,311,8912784
666287406224695296,131,57,8912784
666273097616637952,157,70,8912784
666268910803644416,92,32,8912784
666104133288665088,13279,5795,8912784
666102155909144576,69,11,8912784
666099513787052032,140,57,8912784
666094000022159362,153,66,8912784
666082916733198337,100,41,8912784
666073100786774016,284,141,8912784
666071193221509120,133,52,8912784
666063827256086533,438,190,8912784
666058600524156928,102,51,8912784
666057090499244032,262,119,8912784
666055525042405380,402,214,8912784
666051853826850816,1096,751,8912784
666050758794694657,119,51,8912784
666049248165822465,95,39,8912784
666044226329800704,263,124,8912784
666033412701032449,108,39,8912784
666029285002620928,118,41,8912784
666020888022790149,2357,447,8912784
